Graph profile, Command, UriPath
v1.0-beta, Get-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions
v1.0-beta, Get-MgGroupCalendarView, /groups/{group-id}/calendar/calendarView
v1.0-beta, Get-MgGroupEvent, /groups/{group-id}/events
v1.0-beta, Get-MgGroupEventAttachment, /groups/{group-id}/events/{event-id}/attachments
v1.0-beta, Get-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions
v1.0-beta, Get-MgGroupEventInstance, /groups/{group-id}/events/{event-id}/instances
v1.0-beta, Get-MgUserCalendar, /users/{user-id}/calendars
v1.0-beta, Get-MgUserCalendarEvent, /users/{user-id}/calendars/{calendar-id}/events
v1.0-beta, Get-MgUserCalendarGroup, /users/{user-id}/calendarGroups
v1.0-beta, Get-MgUserCalendarGroupCalendar, /users/{user-id}/calendarGroups/{calendarGroup-id}/calendars
v1.0-beta, Get-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions
v1.0-beta, Get-MgUserCalendarView, /users/{user-id}/calendar/calendarView
v1.0-beta, Get-MgUserDefaultCalendar, /users/{user-id}/calendar
v1.0-beta, Get-MgUserEvent, /users/{user-id}/events
v1.0-beta, Get-MgUserEventAttachment, /users/{user-id}/events/{event-id}/attachments
v1.0-beta, Get-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions
v1.0-beta, Get-MgUserEventInstance, /users/{user-id}/events/{event-id}/instances
v1.0-beta, New-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions
v1.0-beta, New-MgGroupEvent, /groups/{group-id}/events
v1.0-beta, New-MgGroupEventAttachment, /groups/{group-id}/events/{event-id}/attachments
v1.0-beta, New-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions
v1.0-beta, New-MgUserCalendar, /users/{user-id}/calendars
v1.0-beta, New-MgUserCalendarEvent, /users/{user-id}/calendars/{calendar-id}/events
v1.0-beta, New-MgUserCalendarGroup, /users/{user-id}/calendarGroups
v1.0-beta, New-MgUserCalendarGroupCalendar, /users/{user-id}/calendarGroups/{calendarGroup-id}/calendars
v1.0-beta, New-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions
v1.0-beta, New-MgUserEvent, /users/{user-id}/events
v1.0-beta, New-MgUserEventAttachment, /users/{user-id}/events/{event-id}/attachments
v1.0-beta, New-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions
