Graph profile, Command, UriPath
v1.0, Set-MgGroupOnenoteSectionPageContent, /groups/{group-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
v1.0, Set-MgSiteOnenotePageContent, /sites/{site-id}/onenote/pages/{onenotePage-id}/content
v1.0, Set-MgSiteOnenoteResourceContent, /sites/{site-id}/onenote/resources/{onenoteResource-id}/content
v1.0, Set-MgSiteOnenoteSectionPageContent, /sites/{site-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
v1.0, Set-MgUserOnenotePageContent, /users/{user-id}/onenote/pages/{onenotePage-id}/content
v1.0, Set-MgUserOnenoteResourceContent, /users/{user-id}/onenote/resources/{onenoteResource-id}/content
v1.0, Set-MgUserOnenoteSectionPageContent, /users/{user-id}/onenote/sections/{onenoteSection-id}/pages/{onenotePage-id}/content
beta, Get-MgBetaGroupOnenoteNotebookCount, /groups/{group-id}/onenote/notebooks/$count
beta, Get-MgBetaGroupOnenoteOperationCount, /groups/{group-id}/onenote/operations/$count
beta, Get-MgBetaGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
beta, Get-MgBetaGroupOnenotePageContent, /groups/{group-id}/onenote/pages/{onenotePage-id}/content
beta, Get-MgBetaGroupOnenotePageCount, /groups/{group-id}/onenote/pages/$count
beta, Get-MgBetaGroupOnenoteResource, /groups/{group-id}/onenote/resources/{onenoteResource-id}
beta, Get-MgBetaGroupOnenoteResourceContent, /groups/{group-id}/onenote/resources/{onenoteResource-id}/content
beta, Get-MgBetaGroupOnenoteResourceCount, /groups/{group-id}/onenote/resources/$count
beta, Get-MgBetaGroupOnenoteSectionCount, /groups/{group-id}/onenote/sections/$count
beta, Get-MgBetaGroupOnenoteSectionGroupCount, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
beta, Get-MgBetaSiteOnenoteNotebookCount, /sites/{site-id}/onenote/notebooks/$count
beta, Get-MgBetaSiteOnenoteOperationCount, /sites/{site-id}/onenote/operations/$count
beta, Get-MgBetaSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
beta, Get-MgBetaSiteOnenotePageContent, /sites/{site-id}/onenote/pages/{onenotePage-id}/content
beta, Get-MgBetaSiteOnenotePageCount, /sites/{site-id}/onenote/pages/$count
beta, Get-MgBetaSiteOnenoteResource, /sites/{site-id}/onenote/resources/{onenoteResource-id}
beta, Get-MgBetaSiteOnenoteResourceContent, /sites/{site-id}/onenote/resources/{onenoteResource-id}/content
beta, Get-MgBetaSiteOnenoteResourceCount, /sites/{site-id}/onenote/resources/$count
beta, Get-MgBetaSiteOnenoteSectionCount, /sites/{site-id}/onenote/sections/$count
beta, Get-MgBetaSiteOnenoteSectionGroupCount, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
beta, Get-MgBetaUserOnenoteNotebookCount, /users/{user-id}/onenote/notebooks/$count
