Graph profile, Command, UriPath
v1.0, Get-MgEducationMeAssignmentCategoryCount, /education/me/assignments/{educationAssignment-id}/categories/$count
v1.0, Get-MgEducationMeAssignmentCategoryDelta, /education/me/assignments/{educationAssignment-id}/categories/delta
v1.0, Get-MgEducationMeAssignmentCount, /education/me/assignments/$count
v1.0, Get-MgEducationMeAssignmentDelta, /education/me/assignments/delta
v1.0, Get-MgEducationMeAssignmentResourceCount, /education/me/assignments/{educationAssignment-id}/resources/$count
v1.0, Get-MgEducationMeAssignmentSubmissionCount, /education/me/assignments/{educationAssignment-id}/submissions/$count
v1.0, Get-MgEducationMeAssignmentSubmissionOutcomeCount, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/$count
v1.0, Get-MgEducationMeAssignmentSubmissionResourceCount, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/$count
v1.0, Get-MgEducationMeAssignmentSubmissionSubmittedResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0, Get-MgEducationMeAssignmentSubmissionSubmittedResourceCount, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/$count
v1.0, Get-MgEducationMeClass, /education/me/classes/{educationClass-id}
v1.0, Get-MgEducationMeClassCount, /education/me/classes/$count
v1.0, Get-MgEducationMeRubricCount, /education/me/rubrics/$count
v1.0, Get-MgEducationMeSchool, /education/me/schools/{educationSchool-id}
v1.0, Get-MgEducationMeSchoolCount, /education/me/schools/$count
v1.0, Get-MgEducationMeTaughtClass, /education/me/taughtClasses/{educationClass-id}
v1.0, Get-MgEducationMeTaughtClassCount, /education/me/taughtClasses/$count
v1.0, Get-MgEducationMeUserMailboxSetting, /education/me/user/mailboxSettings
v1.0, Get-MgEducationSchoolClassCount, /education/schools/{educationSchool-id}/classes/$count
v1.0, Get-MgEducationSchoolCount, /education/schools/$count
v1.0, Get-MgEducationSchoolUserCount, /education/schools/{educationSchool-id}/users/$count
v1.0, Get-MgEducationUserAssignment, /education/users/{educationUser-id}/assignments/{educationAssignment-id}
v1.0, Get-MgEducationUserAssignmentCategoryCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/categories/$count
v1.0, Get-MgEducationUserAssignmentCategoryDelta, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/categories/delta
v1.0, Get-MgEducationUserAssignmentCount, /education/users/{educationUser-id}/assignments/$count
v1.0, Get-MgEducationUserAssignmentDelta, /education/users/{educationUser-id}/assignments/delta
v1.0, Get-MgEducationUserAssignmentResourceCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/resources/$count
v1.0, Get-MgEducationUserAssignmentSubmissionCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/$count
v1.0, Get-MgEducationUserAssignmentSubmissionOutcomeCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/$count
v1.0, Get-MgEducationUserAssignmentSubmissionResourceCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/$count
v1.0, Get-MgEducationUserAssignmentSubmissionSubmittedResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0, Get-MgEducationUserAssignmentSubmissionSubmittedResourceCount, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/$count
v1.0, Get-MgEducationUserClass, /education/users/{educationUser-id}/classes/{educationClass-id}
v1.0, Get-MgEducationUserClassCount, /education/users/{educationUser-id}/classes/$count
v1.0, Get-MgEducationUserCount, /education/users/$count
v1.0, Get-MgEducationUserMailboxSetting, /education/users/{educationUser-id}/user/mailboxSettings
v1.0, Get-MgEducationUserRubricCount, /education/users/{educationUser-id}/rubrics/$count
v1.0, Get-MgEducationUserSchool, /education/users/{educationUser-id}/schools/{educationSchool-id}
v1.0, Get-MgEducationUserSchoolCount, /education/users/{educationUser-id}/schools/$count
v1.0, Get-MgEducationUserTaughtClass, /education/users/{educationUser-id}/taughtClasses/{educationClass-id}
v1.0, Get-MgEducationUserTaughtClassCount, /education/users/{educationUser-id}/taughtClasses/$count
v1.0, Invoke-MgReassignEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/reassign
v1.0, Invoke-MgReassignEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/reassign
v1.0, Invoke-MgReassignEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/reassign
